timestamp_iso,elapsed_s,temperature_c,humidity_pct
2026-05-14T11:04:49.069,349.738,25.023400,
2026-05-14T11:04:50.342,351.010,25.023400,
2026-05-14T11:04:51.615,352.282,25.031200,
2026-05-14T11:04:52.888,353.556,25.031200,
2026-05-14T11:04:54.158,354.827,25.031200,
2026-05-14T11:04:55.424,356.094,25.031200,
2026-05-14T11:04:56.692,357.360,25.039100,
2026-05-14T11:04:57.956,358.625,25.046900,
2026-05-14T11:04:59.221,359.890,25.046900,
2026-05-14T11:05:00.482,361.152,25.039100,
2026-05-14T11:05:01.745,362.413,25.039100,
2026-05-14T11:05:03.015,363.685,25.039100,
2026-05-14T11:05:04.279,364.948,25.046900,
2026-05-14T11:05:05.544,366.212,25.039100,
2026-05-14T11:05:06.802,367.472,25.039100,
2026-05-14T11:05:08.063,368.732,25.023400,
2026-05-14T11:05:09.338,370.006,25.015600,
2026-05-14T11:05:10.604,371.272,25.023400,
2026-05-14T11:05:11.878,372.546,25.007800,
2026-05-14T11:05:13.138,373.806,25.000000,
2026-05-14T11:05:14.408,375.076,25.007800,
2026-05-14T11:05:15.669,376.338,25.007800,
2026-05-14T11:05:16.944,377.612,25.007800,
2026-05-14T11:05:18.213,378.881,25.007800,
2026-05-14T11:05:19.475,380.143,25.007800,
2026-05-14T11:05:20.750,381.417,25.007800,
2026-05-14T11:05:22.014,382.681,25.015600,
2026-05-14T11:05:23.277,383.945,25.015600,
2026-05-14T11:05:24.550,385.219,25.015600,
2026-05-14T11:05:25.811,386.480,25.023400,
2026-05-14T11:05:27.078,387.746,25.023400,
2026-05-14T11:05:28.342,389.010,25.031200,
2026-05-14T11:05:29.608,390.275,25.031200,
2026-05-14T11:05:30.869,391.537,25.031200,
2026-05-14T11:05:32.128,392.797,25.039100,
2026-05-14T11:05:33.388,394.057,25.039100,
2026-05-14T11:05:34.652,395.321,25.046900,
2026-05-14T11:05:35.921,396.590,25.046900,
2026-05-14T11:05:37.188,397.857,25.046900,
2026-05-14T11:05:38.459,399.128,25.046900,
2026-05-14T11:05:39.720,400.390,25.046900,
2026-05-14T11:05:40.988,401.655,25.054700,
2026-05-14T11:05:42.255,402.924,25.039100,
2026-05-14T11:05:43.527,404.196,25.031200,
2026-05-14T11:05:44.790,405.458,25.023400,
2026-05-14T11:05:46.055,406.723,25.015600,
2026-05-14T11:05:47.317,407.984,25.015600,
2026-05-14T11:05:48.587,409.257,25.015600,
2026-05-14T11:05:49.850,410.519,25.015600,
2026-05-14T11:05:51.116,411.785,25.023400,
2026-05-14T11:05:52.372,413.042,25.023400,
2026-05-14T11:05:53.647,414.314,25.023400,
2026-05-14T11:05:54.911,415.579,25.023400,
2026-05-14T11:05:56.175,416.843,25.031200,
2026-05-14T11:05:57.442,418.110,25.023400,
2026-05-14T11:05:58.713,419.382,25.031200,
2026-05-14T11:05:59.977,420.645,25.031200,
2026-05-14T11:06:01.251,421.918,25.031200,
2026-05-14T11:06:02.518,423.186,25.031200,
2026-05-14T11:06:03.792,424.460,25.031200,
2026-05-14T11:06:05.057,425.726,25.031200,
2026-05-14T11:06:06.319,426.988,25.031200,
2026-05-14T11:06:07.584,428.254,25.039100,
2026-05-14T11:06:08.846,429.516,25.031200,
2026-05-14T11:06:10.113,430.782,25.039100,
2026-05-14T11:06:11.378,432.047,25.039100,
2026-05-14T11:06:12.637,433.306,25.039100,
2026-05-14T11:06:13.904,434.569,25.039100,
2026-05-14T11:06:15.166,435.836,25.031200,
2026-05-14T11:06:16.427,437.095,25.046900,
2026-05-14T11:06:17.698,438.365,25.039100,
2026-05-14T11:06:18.959,439.626,25.039100,
2026-05-14T11:06:20.218,440.887,25.039100,
2026-05-14T11:06:21.486,442.155,25.039100,
